timestamp,progname,input_size,party_id,num_parties,frontend_wall_sec,setup_wall_sec,online_wall_sec,process_cpu_sec,user_cpu_sec,sys_cpu_sec,mb_sent_party,mb_sent_global,rounds,compile_threads
1765067388,linear_test,4096,3,5,0.551567,0.150500,8.875275,8.228327,5.818537,2.572129,268.497408,2685.024768,92427,32
1765067388,linear_test,4096,4,5,0.551567,0.150578,8.874966,8.239214,5.869074,2.526481,268.497408,2685.024768,92427,32
1765067388,linear_test,4096,2,5,0.551567,0.149061,8.878287,8.244370,5.838823,2.580103,268.497408,2685.024768,92427,32
1765067388,linear_test,4096,1,5,0.551567,0.146815,8.880676,10.594920,8.168194,2.608367,805.499392,2685.024768,92427,32
1765067400,linear_test,4096,2,6,0.551567,0.215478,10.773297,9.155437,5.936549,3.426128,268.504704,3356.317440,109215,32
1765067400,linear_test,4096,4,6,0.551567,0.218634,10.770269,9.107448,6.005626,3.302366,268.504704,3356.317440,109215,32
1765067400,linear_test,4096,0,6,0.551567,0.207390,10.781591,10.834979,6.990707,4.088321,1342.541440,3356.317440,141991,32
1765067400,linear_test,4096,1,6,0.551567,0.212261,10.776151,11.311082,8.224224,3.299961,939.757184,3356.317440,109215,32
1765067400,linear_test,4096,3,6,0.551567,0.217182,10.771686,9.116530,5.980129,3.336657,268.504704,3356.317440,109215,32
1765067400,linear_test,4096,5,6,0.551567,0.218834,10.769655,8.976251,5.984577,3.190832,268.504704,3356.317440,109215,32
1765067406,linear_test,4096,1,2,0.551990,0.074665,4.302638,9.069926,7.912555,1.260028,402.727040,671.236352,42095,64
1765067406,linear_test,4096,0,2,0.551990,0.074563,4.302760,6.981588,5.941792,1.144938,268.509312,671.236352,42095,64
1765067413,linear_test,4096,1,3,0.551990,0.104436,6.356961,9.301773,7.881218,1.560163,536.985856,1342.489344,58883,64
1765067413,linear_test,4096,0,3,0.551990,0.102165,6.359324,7.711952,6.152166,1.706086,537.018624,1342.489344,67077,64
1765067413,linear_test,4096,2,3,0.551990,0.107184,6.354116,7.114156,5.653556,1.591708,268.484864,1342.489344,58883,64
1765067422,linear_test,4096,0,4,0.551990,0.128380,7.582290,8.875241,6.595929,2.442431,805.527936,2013.758976,92059,64
1765067422,linear_test,4096,3,4,0.551990,0.134038,7.576601,7.809065,5.888910,2.069026,268.493184,2013.758976,75671,64
1765067422,linear_test,4096,2,4,0.551990,0.133363,7.577445,7.880311,5.814985,2.230397,268.493184,2013.758976,75671,64
1765067422,linear_test,4096,1,4,0.551990,0.132436,7.578589,10.055750,8.144734,2.079149,671.244672,2013.758976,75671,64
1765067432,linear_test,4096,0,5,0.551990,0.161305,8.781653,9.841104,6.816044,3.258342,1074.037248,2685.045248,117041,64
1765067432,linear_test,4096,1,5,0.551990,0.167651,8.773970,10.745827,8.309149,2.655936,805.503488,2685.045248,92459,64
1765067432,linear_test,4096,4,5,0.551990,0.173450,8.769351,8.458433,6.023484,2.613182,268.501504,2685.045248,92459,64
1765067432,linear_test,4096,3,5,0.551990,0.173244,8.769499,8.493320,6.025098,2.649042,268.501504,2685.045248,92459,64
1765067432,linear_test,4096,2,5,0.551990,0.175331,8.766793,8.480670,5.986782,2.691605,268.501504,2685.045248,92459,64
1765067444,linear_test,4096,1,6,0.551990,0.229081,10.607979,11.556336,8.423645,3.428005,939.762304,3356.348160,109247,64
1765067444,linear_test,4096,3,6,0.551990,0.237362,10.598457,9.348507,6.099010,3.483306,268.509824,3356.348160,109247,64
1765067444,linear_test,4096,5,6,0.551990,0.237925,10.597660,9.114239,6.094993,3.255109,268.509824,3356.348160,109247,64
1765067444,linear_test,4096,4,6,0.551990,0.237916,10.598998,9.270920,6.096552,3.408394,268.509824,3356.348160,109247,64
1765067444,linear_test,4096,0,6,0.551990,0.221587,10.614956,11.201041,7.078175,4.417246,1342.546560,3356.348160,142023,64
1765067444,linear_test,4096,2,6,0.551990,0.233707,10.602475,9.329761,6.033911,3.555378,268.509824,3356.348160,109247,64
