timestamp,progname,input_size,party_id,num_parties,frontend_wall_sec, setup_wall_sec,online_wall_sec,process_cpu_sec,user_cpu_sec,sys_cpu_sec,mb_sent_party,mb_sent_global,rounds,compile_threads
1760220222,linear_test,2048,0,2,0.342120,0.153523,1.564588,3.536226,2.434000,1.224498,134.300808,335.710480,13145,128
1760220224,linear_test,2048,1,2,0.342120,0.069804,1.445660,3.862186,2.891492,1.131497,201.409672,335.710480,13145,128
1760220224,linear_test,2048,0,2,0.342120,0.067503,1.448020,3.439474,2.438316,1.159364,134.300808,335.710480,13145,128
1760220227,linear_test,2048,1,2,0.342120,0.068694,1.445475,3.622772,2.838399,0.935344,201.409672,335.710480,13145,128
1760220227,linear_test,2048,0,2,0.342120,0.068719,1.445624,3.131868,2.410759,0.892452,134.300808,335.710480,13145,128
1760220256,linear_test,4096,0,2,0.520653,0.129321,10.483401,7.301811,6.642857,0.765426,537.005688,1342.446832,41912,1
1760220256,linear_test,4096,1,2,0.520653,0.129081,10.483506,9.449929,8.748929,0.808814,805.441144,1342.446832,41912,1
1760220268,linear_test,4096,0,2,0.520653,0.129871,10.628426,7.318518,6.687849,0.773892,537.005688,1342.446832,41912,1
1760220268,linear_test,4096,1,2,0.520653,0.129938,10.628334,9.489010,8.854211,0.781091,805.441144,1342.446832,41912,1
1760220280,linear_test,4096,1,2,0.520653,0.129149,10.538109,9.449766,8.809081,0.783500,805.441144,1342.446832,41912,1
1760220280,linear_test,4096,0,2,0.520653,0.129150,10.538127,7.352972,6.717724,0.777842,537.005688,1342.446832,41912,1
1760220289,linear_test,4096,1,2,0.548134,0.107379,7.159274,9.744712,9.011869,0.834224,805.441176,1342.446896,41913,2
1760220289,linear_test,4096,0,2,0.548134,0.107362,7.159331,7.505623,6.802101,0.809775,537.005720,1342.446896,41913,2
1760220297,linear_test,4096,1,2,0.548134,0.110341,6.960655,9.559758,8.849113,0.843703,805.441176,1342.446896,41913,2
